component,category,subcategory,baseline_date,Spring_flag,Winter_flag,projected_fiscal_year,projected_year_number,value
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-01-01,FALSE,TRUE,2014,8,61.857
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-01-01,FALSE,TRUE,2015,9,67.249
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-01-01,FALSE,TRUE,2016,10,72.652
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-01-01,FALSE,TRUE,2017,11,78.538
revenue,Customs Duties,Customs Duties,2007-01-01,FALSE,TRUE,2006,0,24.81
revenue,Customs Duties,Customs Duties,2007-01-01,FALSE,TRUE,2007,1,26.193
revenue,Customs Duties,Customs Duties,2007-01-01,FALSE,TRUE,2008,2,27.789
revenue,Customs Duties,Customs Duties,2007-01-01,FALSE,TRUE,2009,3,29.434
revenue,Customs Duties,Customs Duties,2007-01-01,FALSE,TRUE,2010,4,31.755
revenue,Customs Duties,Customs Duties,2007-01-01,FALSE,TRUE,2011,5,33.623
revenue,Customs Duties,Customs Duties,2007-01-01,FALSE,TRUE,2012,6,35.393
revenue,Customs Duties,Customs Duties,2007-01-01,FALSE,TRUE,2013,7,37.847
revenue,Customs Duties,Customs Duties,2007-01-01,FALSE,TRUE,2014,8,40.412
revenue,Customs Duties,Customs Duties,2007-01-01,FALSE,TRUE,2015,9,43.14
revenue,Customs Duties,Customs Duties,2007-01-01,FALSE,TRUE,2016,10,46.196
revenue,Customs Duties,Customs Duties,2007-01-01,FALSE,TRUE,2017,11,49.572
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-01-01,FALSE,TRUE,2006,0,44.391
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-01-01,FALSE,TRUE,2007,1,46.554
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-01-01,FALSE,TRUE,2008,2,51.534
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-01-01,FALSE,TRUE,2009,3,53.246
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-01-01,FALSE,TRUE,2010,4,55.428
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-01-01,FALSE,TRUE,2011,5,57.332
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-01-01,FALSE,TRUE,2012,6,58.885
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-01-01,FALSE,TRUE,2013,7,60.977
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-01-01,FALSE,TRUE,2014,8,63.173
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-01-01,FALSE,TRUE,2015,9,65.376
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-01-01,FALSE,TRUE,2016,10,67.623
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-01-01,FALSE,TRUE,2017,11,69.866
revenue,Total,Total,2007-03-01,FALSE,FALSE,2007,1,2542.292
revenue,Total,Total,2007-03-01,FALSE,FALSE,2008,2,2719.794
revenue,Total,Total,2007-03-01,FALSE,FALSE,2009,3,2809.777
revenue,Total,Total,2007-03-01,FALSE,FALSE,2010,4,2901.31
revenue,Total,Total,2007-03-01,FALSE,FALSE,2011,5,3167.155
revenue,Total,Total,2007-03-01,FALSE,FALSE,2012,6,3405.024
revenue,Total,Total,2007-03-01,FALSE,FALSE,2013,7,3550.67
revenue,Total,Total,2007-03-01,FALSE,FALSE,2014,8,3717.831
revenue,Total,Total,2007-03-01,FALSE,FALSE,2015,9,3896.456
revenue,Total,Total,2007-03-01,FALSE,FALSE,2016,10,4084.562
revenue,Total,Total,2007-03-01,FALSE,FALSE,2017,11,4284.337
revenue,Individual Income Taxes,Individual Income Taxes,2007-03-01,FALSE,FALSE,2007,1,1143.917
revenue,Individual Income Taxes,Individual Income Taxes,2007-03-01,FALSE,FALSE,2008,2,1258.544
revenue,Individual Income Taxes,Individual Income Taxes,2007-03-01,FALSE,FALSE,2009,3,1310.577
revenue,Individual Income Taxes,Individual Income Taxes,2007-03-01,FALSE,FALSE,2010,4,1380.105
revenue,Individual Income Taxes,Individual Income Taxes,2007-03-01,FALSE,FALSE,2011,5,1583.759
revenue,Individual Income Taxes,Individual Income Taxes,2007-03-01,FALSE,FALSE,2012,6,1729.515
revenue,Individual Income Taxes,Individual Income Taxes,2007-03-01,FALSE,FALSE,2013,7,1829.775
revenue,Individual Income Taxes,Individual Income Taxes,2007-03-01,FALSE,FALSE,2014,8,1928.156
revenue,Individual Income Taxes,Individual Income Taxes,2007-03-01,FALSE,FALSE,2015,9,2035.634
revenue,Individual Income Taxes,Individual Income Taxes,2007-03-01,FALSE,FALSE,2016,10,2148.584
revenue,Individual Income Taxes,Individual Income Taxes,2007-03-01,FALSE,FALSE,2017,11,2268.617
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-03-01,FALSE,FALSE,2007,1,368.263
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-03-01,FALSE,FALSE,2008,2,373.585
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-03-01,FALSE,FALSE,2009,3,360.173
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-03-01,FALSE,FALSE,2010,4,335.692
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-03-01,FALSE,FALSE,2011,5,339.26
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-03-01,FALSE,FALSE,2012,6,348.943
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-03-01,FALSE,FALSE,2013,7,332.885
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-03-01,FALSE,FALSE,2014,8,340.416
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-03-01,FALSE,FALSE,2015,9,348.734
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-03-01,FALSE,FALSE,2016,10,359.805
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-03-01,FALSE,FALSE,2017,11,373.122
revenue,Payroll Taxes,Payroll Taxes,2007-03-01,FALSE,FALSE,2007,1,874.902
revenue,Payroll Taxes,Payroll Taxes,2007-03-01,FALSE,FALSE,2008,2,914.352
revenue,Payroll Taxes,Payroll Taxes,2007-03-01,FALSE,FALSE,2009,3,957.986
revenue,Payroll Taxes,Payroll Taxes,2007-03-01,FALSE,FALSE,2010,4,1004.212
revenue,Payroll Taxes,Payroll Taxes,2007-03-01,FALSE,FALSE,2011,5,1051.774
revenue,Payroll Taxes,Payroll Taxes,2007-03-01,FALSE,FALSE,2012,6,1100.412
revenue,Payroll Taxes,Payroll Taxes,2007-03-01,FALSE,FALSE,2013,7,1149.284
revenue,Payroll Taxes,Payroll Taxes,2007-03-01,FALSE,FALSE,2014,8,1198.461
revenue,Payroll Taxes,Payroll Taxes,2007-03-01,FALSE,FALSE,2015,9,1249.305
revenue,Payroll Taxes,Payroll Taxes,2007-03-01,FALSE,FALSE,2016,10,1300.897
revenue,Payroll Taxes,Payroll Taxes,2007-03-01,FALSE,FALSE,2017,11,1353.979
revenue,Excise Taxes,Excise Taxes,2007-03-01,FALSE,FALSE,2007,1,58.67
revenue,Excise Taxes,Excise Taxes,2007-03-01,FALSE,FALSE,2008,2,68.884
revenue,Excise Taxes,Excise Taxes,2007-03-01,FALSE,FALSE,2009,3,71.876
revenue,Excise Taxes,Excise Taxes,2007-03-01,FALSE,FALSE,2010,4,72.891
revenue,Excise Taxes,Excise Taxes,2007-03-01,FALSE,FALSE,2011,5,78.43
revenue,Excise Taxes,Excise Taxes,2007-03-01,FALSE,FALSE,2012,6,81.51
revenue,Excise Taxes,Excise Taxes,2007-03-01,FALSE,FALSE,2013,7,83.215
revenue,Excise Taxes,Excise Taxes,2007-03-01,FALSE,FALSE,2014,8,84.683
revenue,Excise Taxes,Excise Taxes,2007-03-01,FALSE,FALSE,2015,9,86.343
revenue,Excise Taxes,Excise Taxes,2007-03-01,FALSE,FALSE,2016,10,88.124
revenue,Excise Taxes,Excise Taxes,2007-03-01,FALSE,FALSE,2017,11,89.952
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-03-01,FALSE,FALSE,2007,1,23.789
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-03-01,FALSE,FALSE,2008,2,24.914
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-03-01,FALSE,FALSE,2009,3,25.988
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-03-01,FALSE,FALSE,2010,4,20.72
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-03-01,FALSE,FALSE,2011,5,22.445
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-03-01,FALSE,FALSE,2012,6,49.7
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-03-01,FALSE,FALSE,2013,7,56.018
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-03-01,FALSE,FALSE,2014,8,61.857
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-03-01,FALSE,FALSE,2015,9,67.249
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-03-01,FALSE,FALSE,2016,10,72.652
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-03-01,FALSE,FALSE,2017,11,78.538
revenue,Customs Duties,Customs Duties,2007-03-01,FALSE,FALSE,2007,1,26.193
revenue,Customs Duties,Customs Duties,2007-03-01,FALSE,FALSE,2008,2,27.789
revenue,Customs Duties,Customs Duties,2007-03-01,FALSE,FALSE,2009,3,29.434
revenue,Customs Duties,Customs Duties,2007-03-01,FALSE,FALSE,2010,4,31.755
revenue,Customs Duties,Customs Duties,2007-03-01,FALSE,FALSE,2011,5,33.623
revenue,Customs Duties,Customs Duties,2007-03-01,FALSE,FALSE,2012,6,35.393
revenue,Customs Duties,Customs Duties,2007-03-01,FALSE,FALSE,2013,7,37.847
revenue,Customs Duties,Customs Duties,2007-03-01,FALSE,FALSE,2014,8,40.412
revenue,Customs Duties,Customs Duties,2007-03-01,FALSE,FALSE,2015,9,43.14
revenue,Customs Duties,Customs Duties,2007-03-01,FALSE,FALSE,2016,10,46.196
revenue,Customs Duties,Customs Duties,2007-03-01,FALSE,FALSE,2017,11,49.572
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-03-01,FALSE,FALSE,2007,1,46.559
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-03-01,FALSE,FALSE,2008,2,51.726
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-03-01,FALSE,FALSE,2009,3,53.744
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-03-01,FALSE,FALSE,2010,4,55.937
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-03-01,FALSE,FALSE,2011,5,57.864
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-03-01,FALSE,FALSE,2012,6,59.55
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-03-01,FALSE,FALSE,2013,7,61.646
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-03-01,FALSE,FALSE,2014,8,63.845
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-03-01,FALSE,FALSE,2015,9,66.053
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-03-01,FALSE,FALSE,2016,10,68.304
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-03-01,FALSE,FALSE,2017,11,70.557
revenue,Total,Total,2007-08-01,FALSE,FALSE,2007,1,2577.107
revenue,Total,Total,2007-08-01,FALSE,FALSE,2008,2,2770.501
revenue,Total,Total,2007-08-01,FALSE,FALSE,2009,3,2855.298
revenue,Total,Total,2007-08-01,FALSE,FALSE,2010,4,2950.155
revenue,Total,Total,2007-08-01,FALSE,FALSE,2011,5,3225.048
revenue,Total,Total,2007-08-01,FALSE,FALSE,2012,6,3477.056
revenue,Total,Total,2007-08-01,FALSE,FALSE,2013,7,3619.468
revenue,Total,Total,2007-08-01,FALSE,FALSE,2014,8,3798.182
revenue,Total,Total,2007-08-01,FALSE,FALSE,2015,9,3981.198
revenue,Total,Total,2007-08-01,FALSE,FALSE,2016,10,4173.466
revenue,Total,Total,2007-08-01,FALSE,FALSE,2017,11,4377.562
revenue,Individual Income Taxes,Individual Income Taxes,2007-08-01,FALSE,FALSE,2007,1,1169.395
revenue,Individual Income Taxes,Individual Income Taxes,2007-08-01,FALSE,FALSE,2008,2,1296.875
revenue,Individual Income Taxes,Individual Income Taxes,2007-08-01,FALSE,FALSE,2009,3,1339.661
revenue,Individual Income Taxes,Individual Income Taxes,2007-08-01,FALSE,FALSE,2010,4,1405.818
revenue,Individual Income Taxes,Individual Income Taxes,2007-08-01,FALSE,FALSE,2011,5,1610.686
revenue,Individual Income Taxes,Individual Income Taxes,2007-08-01,FALSE,FALSE,2012,6,1754.176
revenue,Individual Income Taxes,Individual Income Taxes,2007-08-01,FALSE,FALSE,2013,7,1857.094
revenue,Individual Income Taxes,Individual Income Taxes,2007-08-01,FALSE,FALSE,2014,8,1957.011
revenue,Individual Income Taxes,Individual Income Taxes,2007-08-01,FALSE,FALSE,2015,9,2066.14
revenue,Individual Income Taxes,Individual Income Taxes,2007-08-01,FALSE,FALSE,2016,10,2181.579
revenue,Individual Income Taxes,Individual Income Taxes,2007-08-01,FALSE,FALSE,2017,11,2305.918
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-08-01,FALSE,FALSE,2007,1,376.018
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-08-01,FALSE,FALSE,2008,2,383.711
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-08-01,FALSE,FALSE,2009,3,374.297
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-08-01,FALSE,FALSE,2010,4,355.5
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-08-01,FALSE,FALSE,2011,5,367.988
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-08-01,FALSE,FALSE,2012,6,389.531
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-08-01,FALSE,FALSE,2013,7,366.366
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-08-01,FALSE,FALSE,2014,8,381.895
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-08-01,FALSE,FALSE,2015,9,391.772
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-08-01,FALSE,FALSE,2016,10,403.064
revenue,Corporate Income Taxes,Corporate Income Taxes,2007-08-01,FALSE,FALSE,2017,11,415.069
revenue,Payroll Taxes,Payroll Taxes,2007-08-01,FALSE,FALSE,2007,1,868.145
revenue,Payroll Taxes,Payroll Taxes,2007-08-01,FALSE,FALSE,2008,2,914.312
revenue,Payroll Taxes,Payroll Taxes,2007-08-01,FALSE,FALSE,2009,3,958.05
revenue,Payroll Taxes,Payroll Taxes,2007-08-01,FALSE,FALSE,2010,4,1005.336
revenue,Payroll Taxes,Payroll Taxes,2007-08-01,FALSE,FALSE,2011,5,1053.237
revenue,Payroll Taxes,Payroll Taxes,2007-08-01,FALSE,FALSE,2012,6,1102.329
revenue,Payroll Taxes,Payroll Taxes,2007-08-01,FALSE,FALSE,2013,7,1152.435
revenue,Payroll Taxes,Payroll Taxes,2007-08-01,FALSE,FALSE,2014,8,1203.137
revenue,Payroll Taxes,Payroll Taxes,2007-08-01,FALSE,FALSE,2015,9,1255.002
revenue,Payroll Taxes,Payroll Taxes,2007-08-01,FALSE,FALSE,2016,10,1307.772
revenue,Payroll Taxes,Payroll Taxes,2007-08-01,FALSE,FALSE,2017,11,1361.988
revenue,Excise Taxes,Excise Taxes,2007-08-01,FALSE,FALSE,2007,1,65.504
revenue,Excise Taxes,Excise Taxes,2007-08-01,FALSE,FALSE,2008,2,68.886
revenue,Excise Taxes,Excise Taxes,2007-08-01,FALSE,FALSE,2009,3,70.755
revenue,Excise Taxes,Excise Taxes,2007-08-01,FALSE,FALSE,2010,4,71.942
revenue,Excise Taxes,Excise Taxes,2007-08-01,FALSE,FALSE,2011,5,77.53
revenue,Excise Taxes,Excise Taxes,2007-08-01,FALSE,FALSE,2012,6,80.572
revenue,Excise Taxes,Excise Taxes,2007-08-01,FALSE,FALSE,2013,7,82.239
revenue,Excise Taxes,Excise Taxes,2007-08-01,FALSE,FALSE,2014,8,83.69
revenue,Excise Taxes,Excise Taxes,2007-08-01,FALSE,FALSE,2015,9,85.318
revenue,Excise Taxes,Excise Taxes,2007-08-01,FALSE,FALSE,2016,10,87.059
revenue,Excise Taxes,Excise Taxes,2007-08-01,FALSE,FALSE,2017,11,88.843
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-08-01,FALSE,FALSE,2007,1,25.391
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-08-01,FALSE,FALSE,2008,2,26.582
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-08-01,FALSE,FALSE,2009,3,27.958
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-08-01,FALSE,FALSE,2010,4,22.277
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-08-01,FALSE,FALSE,2011,5,22.571
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-08-01,FALSE,FALSE,2012,6,53.83
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-08-01,FALSE,FALSE,2013,7,60.393
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-08-01,FALSE,FALSE,2014,8,66.936
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-08-01,FALSE,FALSE,2015,9,72.524
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-08-01,FALSE,FALSE,2016,10,78.422
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2007-08-01,FALSE,FALSE,2017,11,84.812
revenue,Customs Duties,Customs Duties,2007-08-01,FALSE,FALSE,2007,1,26.044
revenue,Customs Duties,Customs Duties,2007-08-01,FALSE,FALSE,2008,2,27.651
revenue,Customs Duties,Customs Duties,2007-08-01,FALSE,FALSE,2009,3,29.892
revenue,Customs Duties,Customs Duties,2007-08-01,FALSE,FALSE,2010,4,32.166
revenue,Customs Duties,Customs Duties,2007-08-01,FALSE,FALSE,2011,5,34.042
revenue,Customs Duties,Customs Duties,2007-08-01,FALSE,FALSE,2012,6,35.863
revenue,Customs Duties,Customs Duties,2007-08-01,FALSE,FALSE,2013,7,38.079
revenue,Customs Duties,Customs Duties,2007-08-01,FALSE,FALSE,2014,8,40.464
revenue,Customs Duties,Customs Duties,2007-08-01,FALSE,FALSE,2015,9,43.079
revenue,Customs Duties,Customs Duties,2007-08-01,FALSE,FALSE,2016,10,45.908
revenue,Customs Duties,Customs Duties,2007-08-01,FALSE,FALSE,2017,11,48.962
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-08-01,FALSE,FALSE,2007,1,46.611
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-08-01,FALSE,FALSE,2008,2,52.484
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-08-01,FALSE,FALSE,2009,3,54.684
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-08-01,FALSE,FALSE,2010,4,57.116
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-08-01,FALSE,FALSE,2011,5,58.993
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-08-01,FALSE,FALSE,2012,6,60.755
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-08-01,FALSE,FALSE,2013,7,62.862
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-08-01,FALSE,FALSE,2014,8,65.049
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-08-01,FALSE,FALSE,2015,9,67.363
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-08-01,FALSE,FALSE,2016,10,69.663
revenue,Miscellaneous Receipts,Miscellaneous Receipts,2007-08-01,FALSE,FALSE,2017,11,71.97
revenue,Total,Total,2008-01-01,FALSE,TRUE,2007,0,2567.672
revenue,Total,Total,2008-01-01,FALSE,TRUE,2008,1,2654.393
revenue,Total,Total,2008-01-01,FALSE,TRUE,2009,2,2817.044
revenue,Total,Total,2008-01-01,FALSE,TRUE,2010,3,2907.028
revenue,Total,Total,2008-01-01,FALSE,TRUE,2011,4,3181.518
revenue,Total,Total,2008-01-01,FALSE,TRUE,2012,5,3442.269
revenue,Total,Total,2008-01-01,FALSE,TRUE,2013,6,3584.671
revenue,Total,Total,2008-01-01,FALSE,TRUE,2014,7,3762.563
revenue,Total,Total,2008-01-01,FALSE,TRUE,2015,8,3941.209
revenue,Total,Total,2008-01-01,FALSE,TRUE,2016,9,4131.226
revenue,Total,Total,2008-01-01,FALSE,TRUE,2017,10,4334.007
revenue,Total,Total,2008-01-01,FALSE,TRUE,2018,11,4547.51
revenue,Individual Income Taxes,Individual Income Taxes,2008-01-01,FALSE,TRUE,2007,0,1163.472
revenue,Individual Income Taxes,Individual Income Taxes,2008-01-01,FALSE,TRUE,2008,1,1211.157
revenue,Individual Income Taxes,Individual Income Taxes,2008-01-01,FALSE,TRUE,2009,2,1339.719
revenue,Individual Income Taxes,Individual Income Taxes,2008-01-01,FALSE,TRUE,2010,3,1399.165
revenue,Individual Income Taxes,Individual Income Taxes,2008-01-01,FALSE,TRUE,2011,4,1611.004
revenue,Individual Income Taxes,Individual Income Taxes,2008-01-01,FALSE,TRUE,2012,5,1753.048
revenue,Individual Income Taxes,Individual Income Taxes,2008-01-01,FALSE,TRUE,2013,6,1863.326
revenue,Individual Income Taxes,Individual Income Taxes,2008-01-01,FALSE,TRUE,2014,7,1962.292
revenue,Individual Income Taxes,Individual Income Taxes,2008-01-01,FALSE,TRUE,2015,8,2069.823
revenue,Individual Income Taxes,Individual Income Taxes,2008-01-01,FALSE,TRUE,2016,9,2184.311
revenue,Individual Income Taxes,Individual Income Taxes,2008-01-01,FALSE,TRUE,2017,10,2307.257
revenue,Individual Income Taxes,Individual Income Taxes,2008-01-01,FALSE,TRUE,2018,11,2437.626
revenue,Corporate Income Taxes,Corporate Income Taxes,2008-01-01,FALSE,TRUE,2007,0,370.243
revenue,Corporate Income Taxes,Corporate Income Taxes,2008-01-01,FALSE,TRUE,2008,1,364.014
revenue,Corporate Income Taxes,Corporate Income Taxes,2008-01-01,FALSE,TRUE,2009,2,356.007
revenue,Corporate Income Taxes,Corporate Income Taxes,2008-01-01,FALSE,TRUE,2010,3,334.068
revenue,Corporate Income Taxes,Corporate Income Taxes,2008-01-01,FALSE,TRUE,2011,4,333.323
revenue,Corporate Income Taxes,Corporate Income Taxes,2008-01-01,FALSE,TRUE,2012,5,356.766
revenue,Corporate Income Taxes,Corporate Income Taxes,2008-01-01,FALSE,TRUE,2013,6,326.512
revenue,Corporate Income Taxes,Corporate Income Taxes,2008-01-01,FALSE,TRUE,2014,7,341.52
revenue,Corporate Income Taxes,Corporate Income Taxes,2008-01-01,FALSE,TRUE,2015,8,350.291
revenue,Corporate Income Taxes,Corporate Income Taxes,2008-01-01,FALSE,TRUE,2016,9,361.431
revenue,Corporate Income Taxes,Corporate Income Taxes,2008-01-01,FALSE,TRUE,2017,10,373.992
revenue,Corporate Income Taxes,Corporate Income Taxes,2008-01-01,FALSE,TRUE,2018,11,387.929
revenue,Payroll Taxes,Payroll Taxes,2008-01-01,FALSE,TRUE,2007,0,869.607
revenue,Payroll Taxes,Payroll Taxes,2008-01-01,FALSE,TRUE,2008,1,909.843
revenue,Payroll Taxes,Payroll Taxes,2008-01-01,FALSE,TRUE,2009,2,946.94
revenue,Payroll Taxes,Payroll Taxes,2008-01-01,FALSE,TRUE,2010,3,997.177
revenue,Payroll Taxes,Payroll Taxes,2008-01-01,FALSE,TRUE,2011,4,1049.032
revenue,Payroll Taxes,Payroll Taxes,2008-01-01,FALSE,TRUE,2012,5,1101.003
revenue,Payroll Taxes,Payroll Taxes,2008-01-01,FALSE,TRUE,2013,6,1149.367
revenue,Payroll Taxes,Payroll Taxes,2008-01-01,FALSE,TRUE,2014,7,1199.204
revenue,Payroll Taxes,Payroll Taxes,2008-01-01,FALSE,TRUE,2015,8,1249.167
revenue,Payroll Taxes,Payroll Taxes,2008-01-01,FALSE,TRUE,2016,9,1300.77
revenue,Payroll Taxes,Payroll Taxes,2008-01-01,FALSE,TRUE,2017,10,1354.725
revenue,Payroll Taxes,Payroll Taxes,2008-01-01,FALSE,TRUE,2018,11,1410.943
revenue,Excise Taxes,Excise Taxes,2008-01-01,FALSE,TRUE,2007,0,65.069
revenue,Excise Taxes,Excise Taxes,2008-01-01,FALSE,TRUE,2008,1,68.352
revenue,Excise Taxes,Excise Taxes,2008-01-01,FALSE,TRUE,2009,2,68.025
revenue,Excise Taxes,Excise Taxes,2008-01-01,FALSE,TRUE,2010,3,69.065
revenue,Excise Taxes,Excise Taxes,2008-01-01,FALSE,TRUE,2011,4,75.461
revenue,Excise Taxes,Excise Taxes,2008-01-01,FALSE,TRUE,2012,5,78.722
revenue,Excise Taxes,Excise Taxes,2008-01-01,FALSE,TRUE,2013,6,80.236
revenue,Excise Taxes,Excise Taxes,2008-01-01,FALSE,TRUE,2014,7,81.711
revenue,Excise Taxes,Excise Taxes,2008-01-01,FALSE,TRUE,2015,8,83.141
revenue,Excise Taxes,Excise Taxes,2008-01-01,FALSE,TRUE,2016,9,84.502
revenue,Excise Taxes,Excise Taxes,2008-01-01,FALSE,TRUE,2017,10,85.835
revenue,Excise Taxes,Excise Taxes,2008-01-01,FALSE,TRUE,2018,11,87.121
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2008-01-01,FALSE,TRUE,2007,0,26.044
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2008-01-01,FALSE,TRUE,2008,1,26.904
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2008-01-01,FALSE,TRUE,2009,2,27.26
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2008-01-01,FALSE,TRUE,2010,3,21.692
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2008-01-01,FALSE,TRUE,2011,4,20.783
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2008-01-01,FALSE,TRUE,2012,5,55.45
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2008-01-01,FALSE,TRUE,2013,6,63.064
revenue,Estate and Gift Taxes,Estate and Gift Taxes,2008-01-01,FALSE,TRUE,2014,7,70.123
